,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,lesion_1,lesion_2,lesion_3,age_is_adult,surgical_lesion_is_yes,surgery_is_yes,cp_data_is_no,abdomen_is_distend_small,abdomen_is_distend_large,abdomen_is_normal,abdomen_is_firm,abdomen_is_other,mucous_membrane_is_dark_cyanotic,mucous_membrane_is_pale_cyanotic,mucous_membrane_is_pale_pink,mucous_membrane_is_normal_pink,mucous_membrane_is_bright_pink,mucous_membrane_is_bright_red,outcome
946,-0.8907054760384773,-1.2913455816996093,0.11831567077469828,1,2,0,4,3,2,0,2,0.5770034512564653,0,-1.1016847101411236,-0.5395711650483879,1,-0.3090432339192856,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
473,-0.763858005684749,-1.085137695302012,-0.732986013659148,1,1,0,0,3,1,1,2,0.5770034512564653,0,-0.7218729669561735,-0.5245705935238452,1,-0.3090432339192856,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2
1174,-0.256468124269845,-0.46651403610922015,-1.0978295927022248,1,1,0,4,2,1,1,0,-0.7139372413191407,1,-1.7188787928166676,-0.5770725938597445,1,-1.064448268833323,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
461,-1.1444004167459338,-1.085137695302012,-1.0978295927022248,1,2,0,4,2,0,1,0,-0.7139372413191407,1,-0.5319670953636985,-0.5770725938597445,0,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2
287,1.2657015199748762,-0.5352499982417526,3.645136934857775,2,2,0,4,2,1,1,1,1.3515678668018292,0,-1.006731774344886,-0.550821593691795,2,0.761113898875601,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
451,-0.8907054760384773,-0.6727219225068175,-1.0978295927022248,2,2,0,4,2,1,1,0,-0.19756096428889824,1,-0.437014159567461,-0.5545717365729306,1,0.761113898875601,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
1094,-0.0027731835623884637,0.839469244408896,0.3615447234700829,0,1,2,6,2,2,1,2,-1.2303135183493832,1,-1.196637645937361,-0.5583218794540662,2,-0.8126465905286439,0.6564509139503623,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
543,-1.0175529463922055,-0.15720220651282424,0.3615447234700829,2,2,2,5,3,1,1,2,0.31881531274134417,0,-0.15215535217874837,-0.5208204506427095,2,-0.05724155561460621,1.5411636737607644,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
35,0.37776922749878733,0.014637698818506841,-0.8546005400068403,1,1,2,1,3,2,1,1,-1.2303135183493832,0,0.4175622625986768,1.7105145636330126,0,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2
483,-2.032332709222014,0.08337366095103926,0.3615447234700829,0,2,0,1,2,2,1,2,0.06062717422622297,1,-0.437014159567461,-0.5395711650483879,1,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2
402,-0.763858005684749,-0.26030614971162286,-0.003298855572994037,2,2,0,4,2,2,1,2,0.680278706662514,1,-0.15215535217874837,-0.5470714508106592,0,0.25751054226624276,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
538,2.66102369386586,1.1831490550715582,0.3615447234700829,1,1,2,1,2,2,1,0,1.3515678668018292,1,0.7024210699873894,-0.5695723080974733,2,-0.05724155561460621,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
190,0.8851591089136914,0.28958154734863656,-0.368142434616071,0,1,2,6,3,2,1,2,1.3515678668018292,0,0.7024210699873894,-0.5245705935238452,1,-1.4421507862903418,-0.14858617510340427,-0.07546531948629838,-0.040274806222011794,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
205,0.5046166978525156,-1.3600815438321416,0.11831567077469828,1,2,0,1,2,1,1,1,0.06062717422622297,0,-0.8168259027524111,-0.5545717365729306,2,0.761113898875601,-0.6316084285356642,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
359,0.37776922749878733,-0.39777807397668774,-1.0978295927022248,1,2,0,4,2,1,1,0,0.4737281958504168,2,-0.5319670953636985,-0.5395711650483879,0,-1.064448268833323,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
487,-0.256468124269845,-1.4975534680972067,-0.368142434616071,1,1,2,5,3,3,2,2,-1.2303135183493832,0,0.22765639100620172,2.010525994123866,1,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
924,-0.256468124269845,-1.085137695302012,-0.8546005400068403,1,1,0,4,2,1,1,0,-1.2303135183493832,0,-0.34206122377122344,-0.5733224509786089,2,0.761113898875601,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1151,-0.3833155946235733,-1.085137695302012,-0.8546005400068403,2,2,0,0,1,0,1,1,-0.04264808117982561,2,-1.2915905817335986,-0.5583218794540662,1,-0.434944073071625,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
680,-0.256468124269845,-1.3600815438321416,-0.12491338192068635,2,2,0,0,2,1,1,1,0.06062717422622297,3,-0.057202416382510855,-0.5320708792861165,0,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
43,-0.256468124269845,1.7330367521318175,-0.8546005400068403,1,1,2,5,3,3,1,0,-1.2303135183493832,0,0.22765639100620172,1.635511706010299,2,-0.8126465905286439,-0.11546464915376359,7.154920217020956,-0.040274806222011794,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
283,-0.256468124269845,-0.9476657710369472,-1.0978295927022248,2,2,0,0,1,0,1,0,0.4737281958504168,2,-0.7218729669561735,-0.5320708792861165,0,1.07586599675645,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
109,-0.12962065391611674,-1.085137695302012,0.6047737761654676,1,1,2,6,3,2,1,2,1.093379728286708,0,0.4175622625986768,-0.49831959335589554,2,0.5093122205709216,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
392,-0.763858005684749,0.1521096230835717,0.3615447234700829,2,1,0,5,2,2,0,2,0.06062717422622297,0,-0.437014159567461,-0.5545717365729306,2,0.25751054226624276,1.5411636737607644,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1005,-0.6370105353310208,-0.26030614971162286,0.6047737761654676,1,1,0,5,2,0,1,2,0.31881531274134417,2,-0.626920031159936,-0.5395711650483879,0,-0.6867457513763041,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
685,-0.0027731835623884637,-0.9476657710369472,-1.0978295927022248,0,2,0,1,3,1,1,0,1.3515678668018292,1,-0.437014159567461,-0.4795688789502172,2,0.19456012269007292,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
700,-0.256468124269845,-1.2226096195670768,-0.8546005400068403,1,1,0,4,2,0,1,2,-1.2303135183493832,1,-1.5764493891223113,1.5605088483875857,0,0.06865928353773322,-0.281992321289457,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
806,-1.1444004167459338,0.1521096230835717,-1.0978295927022248,1,1,0,4,3,1,1,2,0.008989546523198907,0,0.4175622625986768,-0.49831959335589554,2,0.8870147380279407,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2
432,0.8851591089136914,0.5645253958787663,-1.0978295927022248,0,1,0,1,3,1,1,2,0.06062717422622297,0,0.03775051941372667,-0.5208204506427095,2,0.06865928353773322,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
745,-2.793417531344374,0.9769411686739609,-0.003298855572994037,1,1,0,6,3,3,0,2,-1.2303135183493832,0,1.556997492153527,2.2355345669920057,2,-0.8126465905286439,1.3924848239423775,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2
244,-0.0027731835623884637,-1.3600815438321416,-1.0978295927022248,3,2,0,0,2,0,1,0,1.3515678668018292,2,-0.15215535217874837,-0.5808227367408801,0,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
82,-0.0027731835623884637,1.3893569414691553,1.0912318815562367,1,1,0,1,1,1,1,0,0.06062717422622297,0,-1.196637645937361,-0.5733224509786089,1,-0.434944073071625,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1124,0.12407428679133078,-0.6727219225068175,-0.8546005400068403,1,2,0,1,0,0,0,0,-0.7139372413191407,2,-1.8613081965110239,-0.5770725938597445,0,-0.1831423947669459,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2
887,-0.6370105353310208,0.5645253958787663,-0.12491338192068635,1,1,2,5,2,2,1,2,-0.19756096428889824,0,-0.15215535217874837,-0.5583218794540662,2,0.38341138141858216,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2
219,-0.12962065391611674,1.9392446385294149,1.0912318815562367,1,2,0,6,3,1,1,0,0.06062717422622297,1,-0.437014159567461,-0.5395711650483879,2,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
888,-0.256468124269845,-0.9476657710369472,0.11831567077469828,2,2,0,4,3,3,1,2,0.31881531274134417,0,0.22765639100620172,-0.5470714508106592,1,-0.434944073071625,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
261,-0.12962065391611674,0.42705347161370144,0.3615447234700829,1,1,0,1,3,0,1,2,1.093379728286708,1,0.9872798773761019,-0.49831959335589554,1,-0.434944073071625,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
457,0.5046166978525156,-1.085137695302012,-0.8546005400068403,1,2,0,5,1,1,1,2,1.093379728286708,2,-1.6714023249185488,-0.5583218794540662,2,1.705370192518148,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
290,0.5046166978525156,-1.085137695302012,-1.0978295927022248,1,2,0,0,0,1,0,2,0.31881531274134417,2,-0.626920031159936,-0.5320708792861165,0,0.19456012269007292,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1136,-0.5101630649773016,0.28958154734863656,-0.12491338192068635,1,1,0,5,3,0,0,2,-1.7466897953796257,0,-1.5764493891223113,1.5980102771989424,1,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
224,-0.5101630649773016,-0.26030614971162286,0.7263883025131599,1,1,0,5,3,3,1,0,-1.2303135183493832,0,2.4115739143196646,2.2355345669920057,1,-0.8126465905286439,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
90,0.37776922749878733,0.28958154734863656,-0.368142434616071,0,1,2,1,3,2,1,2,0.06062717422622297,1,0.4175622625986768,-0.5208204506427095,1,-0.434944073071625,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2
1167,-0.256468124269845,1.3893569414691553,1.8209190396423907,0,1,2,1,3,3,0,2,-1.2303135183493832,0,1.746903363746002,2.010525994123866,1,-1.4421507862903418,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
741,-0.12962065391611674,-0.9476657710369472,-0.368142434616071,1,2,0,1,2,1,1,2,1.3515678668018292,0,0.4175622625986768,-0.5208204506427095,0,-0.8126465905286439,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
617,0.12407428679133078,-0.6727219225068175,-0.12491338192068635,2,3,0,4,2,2,1,1,0.06062717422622297,1,-0.9117788385486486,-0.6333247370767795,1,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2
557,-0.8907054760384773,0.35831750948116897,0.11831567077469828,1,2,0,1,2,1,0,1,1.3515678668018292,0,-0.5319670953636985,-0.49831959335589554,1,0.8870147380279407,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
651,-1.3980953574533814,-0.15720220651282424,0.3615447234700829,2,1,2,4,3,1,1,2,0.31881531274134417,0,-0.15215535217874837,-0.5245705935238452,2,-0.05724155561460621,1.5411636737607644,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
486,-0.6370105353310208,-0.46651403610922015,-1.0978295927022248,2,2,0,4,2,1,1,0,-0.19756096428889824,1,-1.7188787928166676,-0.5733224509786089,2,0.6352130597232614,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
1086,0.37776922749878733,0.22084558521610412,-0.368142434616071,1,1,0,6,3,2,1,0,0.008989546523198907,1,-0.437014159567461,-0.5208204506427095,1,0.38341138141858216,-0.11472861524377156,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
729,-0.12962065391611674,-1.2226096195670768,-0.368142434616071,2,2,0,4,2,1,1,1,0.06062717422622297,2,-1.006731774344886,-0.5545717365729306,1,0.5722626401470917,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
156,-0.12962065391611674,-1.2226096195670768,0.6047737761654676,1,2,0,1,3,1,1,1,-0.7139372413191407,0,-0.7218729669561735,-0.5545717365729306,1,-0.1831423947669459,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
364,-0.12962065391611674,1.1831490550715582,-0.368142434616071,1,1,2,1,2,2,0,0,-0.19756096428889824,0,0.7024210699873894,-0.5733224509786089,2,0.6981634792994315,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
129,0.12407428679133078,0.1521096230835717,0.3615447234700829,1,2,0,5,2,1,0,0,1.3515678668018292,2,-0.437014159567461,-0.5583218794540662,1,-1.064448268833323,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
360,1.138854049621148,0.7019973201438311,1.2736536710777753,1,1,2,6,3,3,0,0,0.008989546523198907,0,0.22765639100620172,-0.5095700219993025,2,-0.24609281434311575,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2
44,1.138854049621148,1.3893569414691553,-0.732986013659148,2,1,2,1,2,2,1,0,0.4737281958504168,1,1.367091620561052,-0.5020697362370312,1,0.38341138141858216,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2
863,0.12407428679133078,-0.46651403610922015,-1.0978295927022248,2,2,0,4,2,2,1,0,-0.04264808117982561,3,-1.196637645937361,-0.5358210221672522,1,-1.064448268833323,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2
155,-0.256468124269845,-0.6727219225068175,0.6047737761654676,1,2,0,6,2,2,1,1,1.6097560053169502,0,-0.34206122377122344,-0.5208204506427095,2,0.19456012269007292,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
31,0.37776922749878733,-0.6727219225068175,0.6047737761654676,1,1,2,1,2,2,1,2,0.5770034512564653,0,-0.437014159567461,-0.4795688789502172,2,0.5093122205709216,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
304,-1.1444004167459338,0.014637698818506841,0.3615447234700829,1,1,0,6,2,1,0,0,-1.2303135183493832,3,-0.5319670953636985,-0.5470714508106592,2,4.28633739514111,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1123,-0.256468124269845,2.9015481083848687,0.3615447234700829,1,1,0,1,3,2,0,2,0.5770034512564653,0,1.367091620561052,-0.4795688789502172,0,0.005708863961563362,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
867,-0.8907054760384773,-1.085137695302012,-0.8546005400068403,2,2,0,0,0,1,1,2,1.3515678668018292,0,-0.8168259027524111,-0.4795688789502172,1,1.2647172554849593,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
196,-0.0027731835623884637,-1.085137695302012,-0.8546005400068403,1,1,0,5,3,3,2,2,-1.2303135183493832,0,2.1267151069309524,1.5980102771989424,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1141,1.138854049621148,0.1521096230835717,0.3615447234700829,2,1,0,4,2,2,1,0,1.3515678668018292,0,-0.9117788385486486,-0.5208204506427095,2,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
800,0.37776922749878733,-1.085137695302012,-0.8546005400068403,2,2,0,4,2,0,1,1,1.3515678668018292,0,-1.2915905817335986,1.4480045619535158,0,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
663,-0.6370105353310208,-0.9476657710369472,-0.8546005400068403,2,2,0,0,1,0,1,2,0.680278706662514,2,-2.0512140681034987,-0.5583218794540662,0,1.2647172554849593,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
710,0.37776922749878733,0.22084558521610412,1.2736536710777753,1,1,0,5,2,3,0,2,-1.2303135183493832,0,1.4620445563572895,2.010525994123866,2,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
288,-2.28602764992947,0.9769411686739609,-1.0978295927022248,1,1,2,1,2,2,1,2,1.3515678668018292,1,-0.2471082879749859,-0.4945694504747599,2,1.705370192518148,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
998,-1.271247887099653,0.28958154734863656,-0.003298855572994037,1,1,0,6,2,2,1,1,1.093379728286708,0,-0.15215535217874837,-0.4833190218313529,2,0.6352130597232614,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
340,-0.8907054760384773,-1.085137695302012,-1.2802513822237633,2,2,0,0,1,0,1,2,0.5770034512564653,2,-0.057202416382510855,-0.5020697362370312,0,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
849,-1.1444004167459338,-1.4975534680972067,-0.8546005400068403,2,1,0,1,2,1,2,0,-1.2303135183493832,1,-1.196637645937361,2.010525994123866,2,-1.4421507862903418,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2
827,-0.12962065391611674,-0.8789298089044147,0.6047737761654676,2,2,0,1,0,2,2,0,0.06062717422622297,0,-0.8168259027524111,-0.5320708792861165,2,0.761113898875601,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
284,0.12407428679133078,1.1831490550715582,0.3615447234700829,1,1,2,1,3,2,0,0,1.093379728286708,0,1.2721386847648146,-0.49831959335589554,2,0.38341138141858216,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
21,-0.8907054760384773,0.5645253958787663,-0.368142434616071,1,1,2,5,3,2,1,2,-1.2303135183493832,0,1.556997492153527,1.635511706010299,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
308,0.5046166978525156,0.9769411686739609,0.6047737761654676,2,1,0,1,2,2,0,2,0.5770034512564653,0,-1.196637645937361,-0.5095700219993025,2,0.6352130597232614,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67,0.25092175714505904,-1.085137695302012,-0.12491338192068635,2,2,0,0,2,0,1,1,1.3515678668018292,1,-0.057202416382510855,-0.49831959335589554,1,-1.1273986884094929,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
36,-1.271247887099653,-0.39777807397668774,-1.0978295927022248,2,2,0,4,3,2,1,2,1.3515678668018292,0,-0.057202416382510855,-0.5395711650483879,1,-0.434944073071625,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2
447,0.37776922749878733,1.1831490550715582,0.3615447234700829,1,1,2,1,2,2,1,0,1.3515678668018292,2,0.7024210699873894,-0.49831959335589554,2,0.761113898875601,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
345,-0.256468124269845,0.1521096230835717,1.0912318815562367,1,1,0,6,3,2,0,1,0.06062717422622297,0,-0.057202416382510855,-0.5545717365729306,2,-0.434944073071625,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
292,-0.0027731835623884637,2.9015481083848687,3.2802933558146985,0,2,2,1,3,3,0,1,0.31881531274134417,1,-0.15215535217874837,-0.5245705935238452,2,0.06865928353773322,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1041,0.12407428679133078,-0.6727219225068175,-0.8546005400068403,1,2,0,4,2,0,1,1,-0.7139372413191407,2,-1.8613081965110239,-0.5770725938597445,1,1.705370192518148,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2
401,0.6314641682062438,-1.085137695302012,-0.8546005400068403,1,1,0,4,2,2,0,0,1.3515678668018292,1,-0.5319670953636985,-0.5545717365729306,2,-0.6237953318001346,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1058,-0.763858005684749,-0.6727219225068175,-0.6113714873114556,1,1,0,1,3,2,1,2,-1.2303135183493832,1,2.22166804272719,-0.3895654498029612,1,0.06865928353773322,-0.6316084285356642,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
997,-0.12962065391611674,-0.6727219225068175,0.7263883025131599,3,2,0,0,0,0,1,1,-1.2303135183493832,0,-1.196637645937361,1.7105145636330126,0,-1.4421507862903418,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2
983,-0.12962065391611674,-0.46651403610922015,-1.0978295927022248,1,1,0,4,2,2,1,0,-0.7139372413191407,1,-0.437014159567461,-0.5395711650483879,1,0.38341138141858216,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
286,-1.271247887099653,0.28958154734863656,-0.003298855572994037,1,1,2,1,3,3,0,0,-1.2303135183493832,0,0.7024210699873894,1.6730131348216557,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
431,0.7583116385599631,0.28958154734863656,-0.368142434616071,0,1,0,4,2,2,1,1,-0.7139372413191407,1,-1.196637645937361,-0.6333247370767795,1,0.38341138141858216,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
763,0.7583116385599631,-1.2226096195670768,-1.0978295927022248,1,1,0,4,3,2,1,2,0.008989546523198907,0,-0.9117788385486486,1.7105145636330126,1,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
886,-2.032332709222014,-0.9476657710369472,-0.8546005400068403,2,2,2,4,2,0,1,1,1.3515678668018292,2,-1.6714023249185488,-0.5545717365729306,1,0.761113898875601,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
309,2.026786342097228,1.6643007899992852,0.3615447234700829,2,1,2,6,2,2,1,2,0.31881531274134417,0,0.22765639100620172,-0.5583218794540662,2,0.06865928353773322,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
118,-0.256468124269845,-1.085137695302012,-0.8546005400068403,2,2,0,4,2,1,1,0,1.093379728286708,1,-0.7218729669561735,-0.5395711650483879,0,-0.434944073071625,-0.6316084285356642,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2
705,-0.256468124269845,1.1144130929390257,0.8480028288608521,1,1,0,4,3,2,1,1,0.008989546523198907,1,0.9872798773761019,-0.5733224509786089,1,-0.3090432339192856,0.06854382834424019,15.991484254852319,24.829418035870273,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2
1108,-0.256468124269845,0.6332613580112987,0.3615447234700829,1,1,0,4,2,2,2,0,0.008989546523198907,0,1.8418562995422396,-0.5095700219993025,2,0.6981634792994315,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2
